id,run_id,topic_id,event_type,payload,created_at
521,20260722_083432_aia_003,aia_003,mcq_submission_saved,"{""total"":10,""wrong"":[{""id"":""mcq_05"",""reason"":""unanswered""},{""id"":""mcq_06"",""reason"":""unanswered""},{""id"":""mcq_07"",""reason"":""unanswered""},{""id"":""mcq_08"",""reason"":""unanswered""},{""id"":""mcq_09"",""reason"":""unanswered""},{""id"":""mcq_10"",""reason"":""unanswered""}],""passed"":false,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":4,""answered"":4,""topic_id"":""aia_003"",""score_pct"":40,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-25 20:32:32.243635+00
522,20260722_083432_aia_003,aia_003,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_003"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-25 20:35:39.600096+00
523,20260722_083432_aia_003,aia_003,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-25 20:41:43.413443+00
524,20260722_083432_aia_003,aia_003,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-25 20:42:16.691755+00
525,20260722_083432_aia_003,aia_003,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_003"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-25 20:42:17.096712+00
526,20260722_083432_aia_003,aia_003,evaluation_complete,"{""scores"":{""communication"":2,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":2},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260722_083432_aia_003"",""scores"":{""communication"":2,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":2},""decision"":""borderline"",""topic_id"":""aia_003"",""total_xp"":1385,""completed"":true,""xp_earned"":35,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""Tools, memory, guardrails and human checkpoints"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":35,""best_completion_streak"":13,""current_completion_streak"":3},""unlocked_topics"":[""aia_004""],""practice_summary"":{}}",2026-07-25 20:43:07.894854+00
527,20260727_175947_aia_003,aia_003,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-07-27 17:59:48.6436+00
528,20260727_175947_aia_003,aia_003,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-27 18:07:17.820198+00
529,20260727_175947_aia_003,aia_003,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-27 18:07:40.370507+00
530,20260727_175947_aia_003,aia_003,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":false,""readiness_average"":4,""submit_ready_count"":1}",2026-07-27 18:07:41.011031+00
531,20260727_175947_aia_003,aia_003,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_003"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-27 18:08:56.823421+00
532,20260727_175947_aia_003,aia_003,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-27 18:09:15.838585+00
533,20260727_175947_aia_003,aia_003,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_003"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-27 18:09:16.270853+00
534,20260727_175947_aia_003,aia_003,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":2},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260727_175947_aia_003"",""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":2},""decision"":""borderline"",""topic_id"":""aia_003"",""total_xp"":1390,""completed"":true,""xp_earned"":5,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":3,""topic_title"":""Tools, memory, guardrails and human checkpoints"",""badge_labels"":"""",""stars_earned"":3,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":40,""base_xp_for_attempt"":40,""best_completion_streak"":13,""current_completion_streak"":4},""unlocked_topics"":[],""practice_summary"":{}}",2026-07-27 18:09:57.362679+00
535,20260731_124049_aia_003,aia_003,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-07-31 12:40:51.274832+00
536,20260731_124049_aia_003,aia_003,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-31 12:46:39.706448+00
537,20260731_124049_aia_003,aia_003,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-31 12:56:31.460773+00
538,20260731_124049_aia_003,aia_003,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-31 12:58:06.392813+00
539,20260731_124049_aia_003,aia_003,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_003"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-31 12:59:59.1992+00
540,20260731_124049_aia_003,aia_003,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-31 13:00:12.982586+00
541,20260731_124049_aia_003,aia_003,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_003"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-31 13:00:13.445662+00
542,20260731_124049_aia_003,aia_003,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":2},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260731_124049_aia_003"",""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":2},""decision"":""borderline"",""topic_id"":""aia_003"",""total_xp"":1390,""completed"":true,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":3,""topic_title"":""Tools, memory, guardrails and human checkpoints"",""badge_labels"":"""",""stars_earned"":3,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":40,""base_xp_for_attempt"":40,""best_completion_streak"":13,""current_completion_streak"":5},""unlocked_topics"":[],""practice_summary"":{}}",2026-07-31 13:00:53.10665+00
543,20260805_055828_aia_003,aia_003,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-08-05 05:58:30.240759+00
544,20260805_055828_aia_003,aia_003,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-08-05 06:04:04.118585+00
545,20260805_055828_aia_003,aia_003,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_003"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-08-05 06:05:09.120866+00
546,20260805_055828_aia_003,aia_003,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-08-05 06:05:29.926397+00
547,20260805_055828_aia_003,aia_003,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_003"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-08-05 06:05:30.298824+00
548,20260805_055828_aia_003,aia_003,evaluation_complete,"{""scores"":{""communication"":4,""conceptual_clarity"":4,""architect_reasoning"":3,""practical_reasoning"":3},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260805_055828_aia_003"",""scores"":{""communication"":4,""conceptual_clarity"":4,""architect_reasoning"":3,""practical_reasoning"":3},""decision"":""borderline"",""topic_id"":""aia_003"",""total_xp"":1395,""completed"":true,""xp_earned"":5,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":4,""topic_title"":""Tools, memory, guardrails and human checkpoints"",""badge_labels"":"""",""stars_earned"":4,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":45,""base_xp_for_attempt"":45,""best_completion_streak"":13,""current_completion_streak"":6},""unlocked_topics"":[],""practice_summary"":{}}",2026-08-05 06:06:14.365048+00
549,20260805_063411_aia_004,aia_004,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-08-05 06:34:13.255876+00
550,20260805_063411_aia_004,aia_004,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_004"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-08-09 07:03:34.864018+00
551,20260805_063411_aia_004,aia_004,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-08-09 07:11:54.42339+00
552,20260805_063411_aia_004,aia_004,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-08-09 07:16:51.019975+00
553,20260805_063411_aia_004,aia_004,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-08-09 07:17:14.149786+00
554,20260805_063411_aia_004,aia_004,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":false,""readiness_average"":4,""submit_ready_count"":1}",2026-08-09 07:17:14.71271+00
555,20260805_063411_aia_004,aia_004,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-08-09 07:17:40.71287+00
556,20260805_063411_aia_004,aia_004,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_004"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-08-09 07:17:41.095548+00
557,20260805_063411_aia_004,aia_004,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":2},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260805_063411_aia_004"",""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":2},""decision"":""borderline"",""topic_id"":""aia_004"",""total_xp"":1435,""completed"":true,""xp_earned"":40,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":3,""topic_title"":""Agent planning and task decomposition"",""badge_labels"":"""",""stars_earned"":3,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":40,""base_xp_for_attempt"":40,""best_completion_streak"":13,""current_completion_streak"":7},""unlocked_topics"":[""aia_005""],""practice_summary"":{}}",2026-08-09 07:18:26.584346+00
558,20260809_072249_aia_004,aia_004,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-08-09 07:22:51.083883+00
